customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_cell,RFM_sum,segment,predicted_purchases_90d,prob_alive,exp_avg_value,clv_12m
13059,250,10,2291.77,2,5,4,254,11,Cannot Lose Them,0.8669633932817694,0.7595349680059382,214.77280594572647,692.8974358026983
13060,254,1,307.53,2,1,2,212,5,Hibernating,0.18468616596492662,1.0,0.0,0.0
13061,72,1,248.61,3,1,1,311,5,About to Sleep,,1.0,0.0,0.0
13062,191,1,346.98,2,1,2,212,5,Hibernating,0.2291775309449418,1.0,0.0,0.0
13063,481,1,188.4,1,1,1,111,3,Hibernating,0.10799919163256087,1.0,0.0,0.0
13064,13,6,1666.8400000000001,5,4,4,544,13,Champions,0.7678250507294988,0.9888851469052723,296.5058122650431,846.6319236441612
13065,373,5,1055.05,2,4,3,243,9,At Risk,0.33186745783470956,0.4844083253496762,227.70892958938248,280.8101860010051
13066,24,2,470.8,4,2,2,422,8,Potential Loyalists,1.3683760579778266,0.8882610852612475,390.7438576773043,1935.493052141484
13067,82,3,508.51,3,3,2,332,8,Need Attention,0.44714637958236714,0.95566608940599,142.84157503290425,236.7068533173519
13068,10,2,344.0,5,2,2,522,9,Potential Loyalists,0.35888959650579155,0.9252217903993379,221.22659726246167,292.81390502797194
13069,1,38,9284.45,5,5,5,555,15,Champions,4.683607879190743,0.99848025263262,276.63703972003543,4820.302521302181
13070,192,4,751.7,2,3,3,233,8,At Risk,0.3936088161802605,0.9530773841968121,212.75003763454131,311.6479156944634
13071,612,1,129.22,1,1,1,111,3,Hibernating,0.08700303103136989,1.0,0.0,0.0
13072,267,1,177.15,2,1,1,211,4,Hibernating,0.17746525286312104,1.0,0.0,0.0
13073,411,2,418.08,1,2,2,122,5,Hibernating,0.12553974558466477,0.423048843965785,143.9696416622977,66.85404947435943
13074,511,4,1378.74,1,3,4,134,8,At Risk,0.22728036765514903,0.5441164005748114,378.34470636074775,319.9973241232971
13075,130,1,919.61,3,1,3,313,7,About to Sleep,0.302008321344521,1.0,0.0,0.0
13076,458,1,135.4,1,1,1,111,3,Hibernating,0.1127405596589922,1.0,0.0,0.0
13077,1,11,2740.65,5,5,4,554,14,Champions,1.0906105820542593,0.9945485868953942,286.1947823194583,1162.686592454272
13078,3,57,29018.06,5,5,5,555,15,Champions,6.1240577028555885,0.9989341794606684,527.468502897291,12039.427577678363
13079,4,6,419.18,5,4,2,542,11,Champions,1.0459250838459073,0.9894993122369993,46.37400092402914,179.93831436789793
13080,179,4,280.73,3,3,1,331,7,Need Attention,0.46264270539080116,0.9472996911200526,75.77365514137405,130.3109334365098
13081,12,28,56838.37,5,5,5,555,15,Champions,2.782072159872306,0.9972232260684687,2289.8054475084205,23738.947345071076
13082,126,21,7335.75,3,5,5,355,13,Loyal Customers,1.716530191360136,0.9519688929557109,482.082238515164,3082.940361542581
13083,4,3,395.43,5,3,2,532,10,Potential Loyalists,0.4738677699510645,0.9711432139362056,168.3863232082821,295.59744643003137
13084,492,1,122.39999999999999,1,1,1,111,3,Hibernating,0.1058698574929167,1.0,0.0,0.0
13085,158,8,2433.28,3,4,4,344,11,Loyal Customers,0.5040529320679145,0.9654870814420309,466.7952037287402,875.9849931307757
13086,383,1,439.33000000000004,2,1,2,212,5,Hibernating,0.13157987714426617,1.0,0.0,0.0
13087,726,1,313.64,1,1,2,112,4,Hibernating,0.07449699406226674,1.0,0.0,0.0
13088,417,1,236.11,1,1,1,111,3,Hibernating,0.12206079834985283,1.0,0.0,0.0
13089,3,203,113416.91,5,5,5,555,15,Champions,14.77881260492324,0.9995042493335086,864.1452136150374,47601.33652106058
13090,9,23,13076.74,5,5,5,555,15,Champions,3.4796930156840142,0.9969156706028808,610.5072960905618,7897.934898317582
13091,28,2,1108.8,4,2,3,423,9,Potential Loyalists,0.1734237187621852,0.9241312981161361,423.23295044771805,272.64277424498727
13092,71,12,2140.28,3,5,4,354,12,Loyal Customers,1.414020295386024,0.9859570143913227,156.65539101464415,824.8284225639674
13093,276,55,54144.25,2,5,5,255,12,Cannot Lose Them,6.260558968079791e-05,1.3036030303522389e-05,1270.8532183055042,0.2965220076882781
13094,21,13,2209.44,4,5,4,454,13,Loyal Customers,2.4938013367386844,0.9927159989506443,163.2878814546095,1511.0574022717615
13095,71,1,74.39999999999999,3,1,1,311,5,About to Sleep,,1.0,0.0,0.0
13096,394,1,419.70000000000005,2,1,2,212,5,Hibernating,0.12815315705728378,1.0,0.0,0.0
13097,33,27,13015.36,4,5,5,455,14,Loyal Customers,2.4157520817287907,0.9945588848472449,598.9836177635442,5392.249036928964
13098,1,28,28882.44,5,5,5,555,15,Champions,6.042841849766559,0.9979781690261966,1137.4181142710388,25475.367481284527
13099,99,1,207.35999999999999,3,1,1,311,5,About to Sleep,0.3569735431393624,1.0,0.0,0.0
13101,234,4,695.4,2,3,3,233,8,At Risk,0.41185596898981974,0.9334282224066659,187.74840634525964,287.64424429475224
13102,1,37,11380.1,5,5,5,555,15,Champions,4.5398891420060785,0.9984518144053202,336.5868924934878,5687.346974515229
13103,40,3,709.64,4,3,3,433,10,Potential Loyalists,0.36002900423197254,0.9667796132544012,323.1390804328323,432.00797750490483
13104,3,9,1709.1,5,5,4,554,14,Champions,1.07890220917101,0.993686171880278,206.51296400562404,829.3946164766019
13105,436,1,72.0,1,1,1,111,3,Hibernating,0.11744867049483318,1.0,0.0,0.0
13106,133,2,603.46,3,2,3,323,8,About to Sleep,0.27500548323165797,0.882439291141055,97.10688019323268,98.72880131693458
13107,44,9,5253.07,4,5,5,455,14,Loyal Customers,1.045385518684627,0.9896556920314156,594.2463519095694,2312.8707742859315
13108,373,2,748.46,2,2,3,223,7,Hibernating,0.16939879011361902,0.5685736005787463,428.36726850014276,268.4010149290783
13109,60,3,1134.03,3,3,3,333,9,Need Attention,0.37390026666374326,0.963360994511181,432.8106150519933,600.7186758979169
13110,31,12,2957.4700000000003,4,5,5,455,14,Loyal Customers,1.1863268665398063,0.9926642140259617,264.4444472044558,1168.7621035712602
13111,719,1,321.88000000000005,1,1,2,112,4,Hibernating,0.07525607949776547,1.0,0.0,0.0
13112,541,1,20.6,1,1,1,111,3,Hibernating,0.0971627471864886,1.0,0.0,0.0
13113,1,37,18230.07,5,5,5,555,15,Champions,4.675840834156288,0.9986556983790404,508.8228966549875,8858.58421196801
13114,731,1,234.38,1,1,1,111,3,Hibernating,0.07412316681440967,1.0,0.0,0.0
13115,12,10,5494.7,5,5,5,555,15,Champions,1.3015191815998215,0.9936735357930193,537.5018680025862,2602.9734881699706
13116,138,1,501.14,3,1,2,312,6,About to Sleep,0.28868242388143756,1.0,0.0,0.0
13117,22,18,2255.66,4,5,4,454,13,Loyal Customers,2.300414795208331,0.9951631818889887,126.65848876907563,1084.6992397307495
13118,20,9,2415.41,4,5,4,454,13,Loyal Customers,1.3556151674675236,0.990605574207302,321.97359302188687,1620.3981478258759
13119,669,1,134.9,1,1,1,111,3,Hibernating,0.08037481622191868,1.0,0.0,0.0
13120,239,1,30.599999999999998,2,1,1,211,4,Hibernating,0.1937854023292027,1.0,0.0,0.0
13121,269,1,283.73,2,1,1,211,4,Hibernating,0.17587846720670253,1.0,0.0,0.0
13122,94,2,922.39,3,2,3,323,8,About to Sleep,0.42712439902839133,0.8746340293731326,27.139687488256563,42.63212770505115
13123,473,2,506.75,1,2,2,122,5,Hibernating,0.11963673794056519,0.4770018455881433,187.69610979273534,83.19963619968662
13124,90,4,4641.66,3,3,5,335,11,Need Attention,0.7033179208343374,0.9612748478886199,1330.5972133673326,3466.9235654800605
13125,524,1,148.62,1,1,1,111,3,Hibernating,0.10012719184160505,1.0,0.0,0.0
13126,5,13,3774.81,5,5,5,555,15,Champions,1.4675914331294644,0.9953292917502672,306.0880119012039,1672.3916399836062
13127,78,1,259.17,3,1,1,311,5,About to Sleep,,1.0,0.0,0.0
13128,631,1,263.5,1,1,1,111,3,Hibernating,0.08463492727719836,1.0,0.0,0.0
13129,452,2,233.25,1,2,1,121,4,Hibernating,0.13570632614703854,0.5410726599908002,155.23123550370087,78.0514185203676
13130,94,1,64.0,3,1,1,311,5,About to Sleep,0.3681489746322079,1.0,0.0,0.0
13131,23,7,3313.77,4,4,5,445,13,Loyal Customers,0.6865167519945301,0.9880162868196354,552.4563291395763,1411.4978548587615
13132,262,1,77.3,2,1,1,211,4,Hibernating,0.18017458714487744,1.0,0.0,0.0
13133,274,3,200.45000000000002,2,3,1,231,6,At Risk,0.3775513244791922,0.8274577266902724,62.159824310028654,86.99456654053598
13134,86,6,2475.23,3,4,4,344,11,Loyal Customers,1.0277638549027055,0.9702984826490513,456.932579964303,1742.1527596146752
13135,197,2,3371.45,2,2,5,225,9,Hibernating,0.23106347869129143,0.8623622843676609,3753.492106442374,3211.3721442947854
13136,56,13,6274.56,4,5,5,455,14,Loyal Customers,0.9681166013183498,0.988585086957473,732.0850199291935,2639.982865840269
13137,11,16,7586.94,5,5,5,555,15,Champions,2.4771757195771578,0.9957974995186103,455.91976555753297,4198.726585939863
13138,22,7,1274.01,4,4,4,444,12,Loyal Customers,1.2859193333092147,0.9885961457586062,165.82783289067723,790.9413487724098
13139,16,8,8202.98,5,4,5,545,14,Champions,1.1821913297947513,0.9897785266653164,870.0296603892187,3817.7535633331518
13140,108,5,1054.92,3,4,3,343,10,Loyal Customers,0.7282650668558843,0.9656769680298325,210.7556818134136,569.91476875716
13141,85,17,7656.08,3,5,5,355,13,Loyal Customers,1.631455323901366,0.9826096700866717,528.5997284489388,3213.113435519366
13142,19,1,307.09,5,1,2,512,8,New Customers,,1.0,0.0,0.0
13143,585,1,405.1,1,1,2,112,4,Hibernating,0.09074491708452223,1.0,0.0,0.0
13144,333,2,135.35,2,2,1,221,5,Hibernating,0.20119736757720433,0.6699031487879344,138.8232143691833,103.30127428220518
13145,40,7,1128.52,4,4,3,443,11,Loyal Customers,0.8916613732217907,0.9876926023882068,176.83573363472215,586.5163011749298
13146,26,1,228.91,4,1,1,411,6,Promising,,1.0,0.0,0.0
13147,10,4,712.8000000000001,5,3,3,533,11,Potential Loyalists,1.9677134548789532,0.9778820246906079,211.51145717435045,1524.0907994222844
13148,29,26,8488.32,4,5,5,455,14,Loyal Customers,1.9844698843150534,0.994618894664183,485.0054562721237,3586.3250451957465
13149,14,4,1676.06,5,3,4,534,12,Potential Loyalists,0.9113621131276105,0.9796535724647861,461.11019151201737,1553.1346938398258
13150,484,3,449.96999999999997,1,3,2,132,6,At Risk,0.13693161897139994,0.6387376583168195,335.5983755764975,170.50847861549155
13151,296,3,2454.71,2,3,4,234,9,At Risk,0.30623077800358645,0.8863663284290695,856.0899403602543,974.0722898806259
13152,417,7,2146.38,1,4,4,144,9,At Risk,0.28972491332942607,0.366876082787219,286.5868899848684,309.12896385678084
13153,6,1,486.22,5,1,2,512,8,New Customers,,1.0,0.0,0.0
13154,399,3,1624.84,2,3,4,234,9,At Risk,0.25246139323249844,0.8447861944398237,707.3180718594418,664.2002296560348
13155,33,6,1370.48,4,4,4,444,12,Loyal Customers,0.9032735374182089,0.9858713392969728,235.91294598810774,791.462466289007
13156,385,3,1586.54,2,3,4,234,9,At Risk,0.2675382207063213,0.8292098514969627,436.14063368205973,433.7711699893256
13157,49,9,5687.36,4,5,5,455,14,Loyal Customers,0.9647960853967488,0.9878847268934985,805.4498818682539,2892.132455377292
13158,95,5,1508.18,3,4,4,344,11,Loyal Customers,0.8914915090541774,0.9629566395928265,314.9007950397016,1040.5690680120535
13159,9,4,1429.35,5,3,4,534,12,Potential Loyalists,1.7945574516444078,0.9792488703723617,345.2923020802252,2271.889643948437
13160,22,1,91.8,4,1,1,411,6,Promising,,1.0,0.0,0.0
13161,313,2,472.13,2,2,2,222,6,Hibernating,0.20320708470448234,0.7706681724192825,141.00287769332584,106.11065662731329
13162,122,16,9275.49,3,5,5,355,13,Loyal Customers,1.6899519070201994,0.9588185628249853,579.0563300399795,3646.2426211611137
13163,610,1,17.65,1,1,1,111,3,Hibernating,0.08726004006231512,1.0,0.0,0.0
13164,569,2,372.2,1,2,2,122,5,Hibernating,0.10430494598609413,0.5124346078280636,121.20426916569764,46.928667313697304
13165,46,3,1451.16,4,3,4,434,11,Potential Loyalists,0.4818453231486384,0.9633008726796622,561.4873546815662,1002.033540100613
13166,283,2,875.93,2,2,3,223,7,Hibernating,0.23130490706029552,0.7437646391139755,509.66871049066015,435.84789113535624
13167,19,5,1113.15,5,4,3,543,12,Champions,0.907534768617656,0.9846183151646787,204.6680909916079,688.5105989876613
13168,36,5,1840.73,4,4,4,444,12,Loyal Customers,0.6790576989134657,0.9830795362114373,340.65478059884776,859.5320402364193
13169,64,3,840.08,3,3,3,333,9,Need Attention,0.3671515875309417,0.9628676580536851,392.46700118839266,534.9701273698307
13170,27,1,108.81,4,1,1,411,6,Promising,,1.0,0.0,0.0
13171,22,3,468.41,4,3,2,432,9,Potential Loyalists,0.635299717795832,0.9670401555359196,181.70092072422202,426.3490001052039
13172,400,1,69.6,2,1,1,211,4,Hibernating,0.1265059206106881,1.0,0.0,0.0
13173,4,11,2389.82,5,5,4,554,14,Champions,1.0890141141344787,0.9943458982524301,236.89735541046767,961.0107602909695
13174,16,11,7972.46,5,5,5,555,15,Champions,1.0798755382007441,0.9934576032390139,832.3040839847865,3348.187854101417
13175,582,2,831.45,1,2,3,123,6,Hibernating,0.11109184369271724,0.5964516105044771,624.8275894495254,257.85441792165017
13176,46,1,481.49,4,1,2,412,7,Promising,,1.0,0.0,0.0
13177,65,2,512.2,3,2,2,322,7,About to Sleep,0.2742314875145008,0.911236241073323,346.49669219721034,351.4216898522762
13178,26,21,14059.19,4,5,5,455,14,Loyal Customers,2.349742062667684,0.9952592002232904,678.1104314360131,5937.048584557295
13179,619,1,572.3100000000001,1,1,2,112,4,Hibernating,0.08624101176973226,1.0,0.0,0.0
13180,607,1,86.10000000000001,1,1,1,111,3,Hibernating,0.08764841453156329,1.0,0.0,0.0
13181,381,1,359.69,2,1,2,212,5,Hibernating,0.1318737347434386,1.0,0.0,0.0
13182,45,1,121.18,4,1,1,411,6,Promising,,1.0,0.0,0.0
13183,8,15,7036.18,5,5,5,555,15,Champions,1.878396798869046,0.996045660245748,473.49339538105096,3311.213154421957
13184,15,10,1667.95,5,5,4,554,14,Champions,2.1789276156408968,0.9913718394726375,186.44987949115185,1503.7140115867285
13185,268,1,71.4,2,1,1,211,4,Hibernating,0.1769331480774722,1.0,0.0,0.0
13186,40,3,1575.89,4,3,4,434,11,Potential Loyalists,1.177376639285055,0.9492536990153659,323.8237059735532,1397.4144728475974
13187,337,4,328.36,2,3,2,232,7,At Risk,0.1748462315867583,0.8085584206634205,290.27348767502207,188.30124329772735
13188,11,1,114.60000000000001,5,1,1,511,7,New Customers,,1.0,0.0,0.0
13189,19,2,260.68,5,2,1,521,8,Potential Loyalists,0.7578183658023226,0.9154600641852717,166.34751845682797,460.33927702212793
13190,544,3,570.66,1,3,2,132,6,At Risk,0.18461406106695938,0.6154388289029293,234.0063120352981,160.6830617793504
13191,658,1,159.21,1,1,1,111,3,Hibernating,0.08148330697867542,1.0,0.0,0.0
13192,95,6,2558.58,3,4,4,344,11,Loyal Customers,0.5449754315952511,0.9762460921179272,480.2511580227099,973.9782085422294
13193,61,1,112.08,3,1,1,311,5,About to Sleep,,1.0,0.0,0.0
13194,136,2,472.78,3,2,2,322,7,About to Sleep,0.2705167959200131,0.8825569383306073,77.9742799035369,77.99634780537153
13195,414,1,136.73,1,1,1,111,3,Hibernating,0.12282237362526108,1.0,0.0,0.0
13196,11,7,3068.84,5,4,5,545,14,Champions,0.7386369203975452,0.9890219179368289,595.2490955116222,1635.4900263596523
13197,610,1,373.01000000000005,1,1,2,112,4,Hibernating,0.08738911506823152,1.0,0.0,0.0
13198,10,8,4974.2300000000005,5,4,5,545,14,Champions,1.370896398678245,0.991822714898896,608.8770360064701,3098.5885558217024
13199,4,66,15949.210000000001,5,5,5,555,15,Champions,6.2674456765992606,0.9989486418509586,288.45284290506083,6737.891970781187
13200,19,4,870.09,5,3,3,533,11,Potential Loyalists,1.6822157829933178,0.9742719307810944,196.21321909033563,1211.112278328424
13201,502,4,1233.06,1,3,4,134,8,At Risk,0.1716093186815991,0.3685950231500524,325.5705623526715,207.756600002295
13202,394,7,1580.3,2,4,4,244,10,At Risk,0.416763579763128,0.5527901221973733,216.92969053155687,336.6918961288384
13203,10,10,2648.25,5,5,4,554,14,Champions,1.0983063284728878,0.9939833557328682,261.96359401644804,1071.7063860674257
13204,731,1,966.6600000000001,1,1,3,113,5,Hibernating,0.07403029566066299,1.0,0.0,0.0
13205,443,1,2803.2,1,1,4,114,6,Hibernating,0.11583617844812831,1.0,0.0,0.0
13206,400,13,8308.19,2,5,5,255,12,Cannot Lose Them,0.08021210356653576,0.06089996090378043,672.8188100807417,201.05997328647882
13207,15,4,535.86,5,3,2,532,10,Potential Loyalists,0.4769465755976257,0.9809365139828666,115.13574216624035,204.13200865273285
13208,59,8,1951.82,4,4,4,444,12,Loyal Customers,0.8499334931148427,0.9874593430502892,277.5334825232817,878.6016340375842
13209,30,13,8509.51,4,5,5,455,14,Loyal Customers,1.2717668101784059,0.9925450930564008,840.2256570221791,3979.3083595391513
13210,94,1,353.48,3,1,2,312,6,About to Sleep,,1.0,0.0,0.0
13211,10,10,2618.77,5,5,4,554,14,Champions,0.970206727330382,0.9932102349511769,304.96787762613036,1102.140270269694
13212,20,3,786.83,4,3,3,433,10,Potential Loyalists,1.074290651995305,0.9074045426740829,604.314535721206,2358.745411856183
13213,57,11,3851.52,4,5,5,455,14,Loyal Customers,1.3559771122432427,0.9868770245772254,403.32390052819255,2034.242787641708
13214,418,7,3264.23,1,4,5,145,10,At Risk,0.2067072141509729,0.24518806981108204,278.1228390619173,213.94631862585325
13215,402,1,81.6,2,1,1,211,4,Hibernating,0.12596621931373056,1.0,0.0,0.0
13216,268,1,333.74,2,1,2,212,5,Hibernating,0.1769331480774722,1.0,0.0,0.0
13217,122,4,666.48,3,3,3,333,9,Need Attention,0.44154132462208207,0.9658188739838621,190.27157168273422,312.4430039567491
13218,127,1,62.63999999999999,3,1,1,311,5,About to Sleep,0.3051389775197213,1.0,0.0,0.0
13219,618,1,76.23,1,1,1,111,3,Hibernating,0.08624101176973226,1.0,0.0,0.0
13220,78,5,1336.0900000000001,3,4,4,344,11,Loyal Customers,0.639911238601894,0.9768026455556394,215.11292264636765,511.6823416560121
13221,240,2,844.86,2,2,3,223,7,Hibernating,0.26764170749434135,0.7618295419733958,424.29856362840997,419.2860535054688
13222,577,1,88.5,1,1,1,111,3,Hibernating,0.09173125040109967,1.0,0.0,0.0
13223,200,6,969.1200000000001,2,4,3,243,9,At Risk,0.6567221316034187,0.9412662871403049,156.70146531705922,382.9781495397971
13224,60,2,2152.95,3,2,4,324,9,About to Sleep,0.6083441411524168,0.8820922920370393,1143.5753513547645,2546.898829553225
13225,3,16,16260.07,5,5,5,555,15,Champions,1.67116607738102,0.9963909079332175,1073.2431847061753,6682.145039111054
13226,273,2,312.46,2,2,2,222,6,Hibernating,0.24051257039645924,0.7394814103077738,135.50528242021073,120.43360661084664
13227,202,1,257.7,2,1,1,211,4,Hibernating,0.2206030353824891,1.0,0.0,0.0
13228,81,1,358.0,3,1,2,312,6,About to Sleep,,1.0,0.0,0.0
13229,226,1,160.95,2,1,1,211,4,Hibernating,0.20243034947784297,1.0,0.0,0.0
13230,4,30,6109.51,5,5,5,555,15,Champions,3.7013923678955245,0.998012139598971,210.30658937002997,2898.525171961811
13232,13,7,1327.75,5,4,4,544,13,Champions,1.927287342001008,0.9892589335318768,208.38496420942127,1483.901859657975
13233,74,4,1176.46,3,3,3,333,9,Need Attention,0.4226460452709112,0.9745802128733316,314.78429594506633,494.96658796836834
13234,673,2,346.5,1,2,2,122,5,Hibernating,0.06884053984924866,0.3682192209900818,147.48132146230512,37.7138129617791
13235,212,1,1031.07,2,1,3,213,6,Hibernating,0.21188415446347134,1.0,0.0,0.0
13236,25,2,744.85,4,2,3,423,9,Potential Loyalists,0.7923864132638099,0.9092642533581097,374.553802875201,1083.0131752576767
13237,388,1,643.0,2,1,3,213,6,Hibernating,0.13013003329334125,1.0,0.0,0.0
13238,17,6,1006.63,5,4,3,543,12,Champions,0.7686092718785034,0.988385169076909,185.1132429417321,529.0997173632223
13239,262,5,1594.69,2,4,4,244,10,At Risk,0.5998158776807934,0.8111005068256095,344.6722246061965,767.7744626701448
13240,96,8,1455.39,3,4,4,344,11,Loyal Customers,0.8182165421952682,0.9787322016115624,223.79396545365813,681.4804623233707
13241,412,1,112.53,1,1,1,111,3,Hibernating,0.12359351935798644,1.0,0.0,0.0
13242,112,7,699.4,3,4,3,343,10,Loyal Customers,0.6772663078911741,0.9747032985962931,121.44939318877275,306.11594404698945
13243,203,5,1220.38,2,4,4,244,10,At Risk,0.320142406661212,0.9319893978208724,532.6125878761219,633.5734149079015
13244,93,1,121.74000000000001,3,1,1,311,5,About to Sleep,,1.0,0.0,0.0
13245,51,2,989.22,4,2,3,423,9,Potential Loyalists,0.27440986376996945,0.9155113620502168,525.7740006079358,533.6164685643803
13246,18,11,3351.75,5,5,5,555,15,Champions,1.6160399179329459,0.9932865405061184,325.4968853677418,1955.718419632135
13247,18,4,501.12,5,3,2,532,10,Potential Loyalists,2.1844140433528456,0.9724742633678127,70.68485885064693,564.606243642924
13248,125,2,465.68,3,2,2,322,7,About to Sleep,0.4734536096778094,0.8073631746084735,99.17756035116811,172.28155779036467
13249,92,9,1608.93,3,5,4,354,12,Loyal Customers,1.0212463009870696,0.9812238236268348,196.3018877458223,746.4555943921141
13250,461,2,253.09,1,2,1,121,4,Hibernating,0.11586586190851482,0.440978999789578,149.7820771933445,64.27210035592559
13251,402,1,252.68,2,1,1,211,4,Hibernating,0.12596621931373056,1.0,0.0,0.0
13252,394,2,399.3,2,2,2,222,6,Hibernating,0.1639545093581721,0.7592906279432267,67.92361013110175,41.31798867136348
13253,157,4,2951.11,3,3,5,335,11,Need Attention,0.4116293981168272,0.9604352987026163,700.8285925786759,1073.3449652609283
13254,376,1,51.410000000000004,2,1,1,211,4,Hibernating,0.13336295074501678,1.0,0.0,0.0
13255,9,3,678.76,5,3,3,533,11,Potential Loyalists,0.40216629539316784,0.9705755520096071,220.83411663182815,329.4950181547645
13257,436,1,149.75,1,1,1,111,3,Hibernating,0.11744867049483318,1.0,0.0,0.0
13258,12,5,1009.43,5,4,3,543,12,Champions,0.8890118600785654,0.9857414858055252,229.21187708725208,755.4862447902377
13259,62,9,1398.79,3,5,4,354,12,Loyal Customers,0.7743316604034383,0.9856998523686618,214.63644939729144,618.788970969788
13260,61,1,557.62,3,1,2,312,6,About to Sleep,,1.0,0.0,0.0
13261,269,2,944.1,2,2,3,223,7,Hibernating,0.2247999330335261,0.5282372047268786,124.35267174501465,102.98340905833196
13262,263,3,573.45,2,3,2,232,7,At Risk,0.3234553111347991,0.8996894359344828,188.81007233906772,226.8437729805226
13263,1,38,8650.98,5,5,5,555,15,Champions,6.712897695557929,0.9985510141102895,237.29013183473276,5915.796905208919
13264,443,1,722.5600000000001,1,1,3,113,5,Hibernating,0.11606381642067322,1.0,0.0,0.0
13265,53,5,2092.66,4,4,4,444,12,Loyal Customers,1.2064834173410508,0.9719967482347653,467.5898055363095,2085.11275580319
13266,11,19,6135.04,5,5,5,555,15,Champions,2.1277034706975297,0.9965678666879575,327.7932693285742,2598.6343960060203
13267,3,36,9429.81,5,5,5,555,15,Champions,3.0064968838973436,0.998058003025929,353.4042260290994,3959.474056658879
13268,18,10,3152.71,5,5,5,555,15,Champions,2.598692498520308,0.9910475032099342,284.151911632545,2731.669861929223
13269,1,28,8537.32,5,5,5,555,15,Champions,2.3140463805651716,0.9975675047843302,420.57146808846903,3626.652897604901
13270,366,1,590.0,2,1,2,212,5,Hibernating,0.1364447129360252,1.0,0.0,0.0
13271,37,1,211.49,4,1,1,411,6,Promising,,1.0,0.0,0.0
13272,31,2,276.56,4,2,1,421,7,Potential Loyalists,0.8695923725248538,0.8984173947419581,168.67249266924665,534.4383215934282
13273,113,1,138.98,3,1,1,311,5,About to Sleep,0.3290202054615156,1.0,0.0,0.0
13274,409,1,360.85,1,1,2,112,4,Hibernating,0.1241130229591661,1.0,0.0,0.0
13275,384,2,238.86,2,2,1,221,5,Hibernating,0.1654395258387975,0.7739366072498955,78.94301915871137,48.46031625289058
13276,64,5,1891.91,3,4,4,344,11,Loyal Customers,0.5813645866580482,0.9803883479205845,394.99352065660554,854.2077042477883
13277,16,7,523.3,5,4,2,542,11,Champions,0.9828556203111649,0.9902590502234754,89.2737450560196,326.15811187852375
13278,41,4,1425.35,4,3,4,434,11,Potential Loyalists,0.4769725474162502,0.9780908061166966,404.07886952219945,716.4422763408286
13279,78,1,137.75,3,1,1,311,5,About to Sleep,,1.0,0.0,0.0
13280,122,7,2293.33,3,4,4,344,11,Loyal Customers,0.6977367464244146,0.971266794866876,376.83213039230014,978.3034430696088
13281,439,1,350.85,1,1,2,112,4,Hibernating,0.11675213412498214,1.0,0.0,0.0
13282,18,4,1313.19,5,3,4,534,12,Potential Loyalists,0.6848578990928788,0.9797605741847327,401.94851113067114,1020.2341185845814
13283,60,4,373.36,3,3,2,332,8,Need Attention,0.4556566432327754,0.9759230807083515,88.2054641603757,149.4490477269879
13284,331,1,201.19,2,1,1,211,4,Hibernating,0.14882674430306428,1.0,0.0,0.0
13285,23,6,3364.59,4,4,5,445,13,Loyal Customers,0.7302806984042651,0.9878757122964371,627.4550504268483,1704.5955753918768
13286,600,1,734.91,1,1,3,113,5,Hibernating,0.08856821298069353,1.0,0.0,0.0
13287,603,3,781.59,1,3,3,133,7,At Risk,0.1123864237870441,0.3614942608996187,285.2984575461073,119.22840493687087
13288,443,5,927.61,1,4,3,143,8,At Risk,0.28450601965350675,0.4960733915647505,147.82269588957718,156.479460937991
13289,724,1,307.95,1,1,2,112,4,Hibernating,0.07477984918294449,1.0,0.0,0.0
13291,156,11,3270.79,3,5,5,355,13,Loyal Customers,1.2360953608163232,0.9415043055838921,314.99801137263506,1449.7658585128383
13292,39,5,994.51,4,4,3,443,11,Loyal Customers,0.6971559306152401,0.9826599536056465,205.9044286724641,533.2697304837324
13293,392,6,1192.94,2,4,3,243,9,At Risk,0.38898694279098495,0.5598194562930826,198.93681296100075,287.99258735776766
13294,190,3,1689.53,2,3,4,234,9,At Risk,0.3153469777146871,0.9378157472237438,480.5700927726827,563.194933709623
13295,360,4,1101.97,2,3,3,233,8,At Risk,0.3755067216715968,0.7312215536149865,282.8076872642526,394.60383627044797
13296,137,6,792.51,3,4,3,343,10,Loyal Customers,0.7631778867000052,0.9619096476395199,139.84213902763184,396.8219295063379
13297,8,7,4368.62,5,4,5,545,14,Champions,0.8302051536170706,0.9893053234829292,769.971892226462,2375.816286577031
13298,1,1,360.0,5,1,2,512,8,New Customers,,1.0,0.0,0.0
13299,268,3,1218.7,2,3,4,234,9,At Risk,0.35209222024094783,0.8732952547222065,477.1633960820555,623.4508383055534
13300,169,3,1285.51,3,3,4,334,10,Need Attention,0.3509803953548356,0.9380768809127535,533.5820176417827,695.3962166288616
13301,104,4,600.19,3,3,2,332,8,Need Attention,0.8679161518135594,0.9408682637749237,152.1586815220033,488.11955603371393
13302,155,2,159.2,3,2,1,321,6,About to Sleep,0.22340606152736164,0.8862425768174598,81.66759831388956,67.5966850906936
13303,400,1,61.72,2,1,1,211,4,Hibernating,0.1265059206106881,1.0,0.0,0.0
13304,351,4,1217.99,2,3,4,234,9,At Risk,0.3751063763743194,0.8364597419390252,323.3871219414208,451.1925628620729
13305,4,16,3616.41,5,5,5,555,15,Champions,1.9961265759000644,0.9965234734476701,216.2729162238603,1607.3239877493877
